transaction_id,customer_id,merchant_id,merchant_category,payment_method,location_type,hour,day_of_week,amount,failed_attempts_24h,txn_count_1h,txn_count_24h,account_age_days,previous_chargebacks,device_changed,ip_location_mismatch,is_fraud
TXN0002076,10125,850,restaurant,debit_card,different_state,0,3,144.84,1,1,1,574,0,0,0,0
TXN0002077,10216,646,grocery,credit_card,different_state,5,0,141.6,1,0,5,54,0,0,0,0
TXN0002078,11208,784,crypto,credit_card,same_city,7,6,999.77,0,1,4,936,0,0,0,0
TXN0002079,11246,717,restaurant,upi,same_state,20,6,169.3,0,1,4,422,0,0,0,0
TXN0002080,12542,719,restaurant,debit_card,same_state,3,0,189.52,2,1,8,536,0,1,0,0
TXN0002081,12474,644,travel,debit_card,same_city,18,2,693.58,0,4,8,302,0,0,0,0
TXN0002082,10918,828,fuel,credit_card,same_city,4,6,82.48,0,1,6,1943,0,1,0,0
TXN0002083,11317,776,fashion,wallet,same_city,19,5,50.0,1,0,4,1870,0,0,1,0
TXN0002084,12198,741,fuel,credit_card,different_state,12,5,50.0,0,0,5,2222,0,0,1,0
TXN0002085,12431,559,electronics,wallet,same_city,11,6,456.62,0,1,3,2478,0,1,0,0
TXN0002086,11661,597,electronics,upi,different_state,20,3,414.13,0,0,3,508,0,0,0,0
TXN0002087,10307,830,fuel,upi,same_city,12,1,134.66,0,1,3,1228,0,0,0,0
TXN0002088,11359,874,fuel,debit_card,same_city,21,2,50.0,0,0,5,2224,0,0,0,0
TXN0002089,11969,868,grocery,credit_card,same_city,18,5,127.41,0,1,7,438,0,1,0,0
TXN0002090,12793,680,fuel,upi,same_state,1,1,76.98,0,0,2,1713,0,1,0,0
TXN0002091,10891,613,electronics,wallet,same_state,12,5,77.82,0,0,7,1608,0,0,1,0
TXN0002092,10374,602,grocery,debit_card,same_city,7,5,301.57,0,1,3,729,0,1,0,0
TXN0002093,12033,835,crypto,credit_card,international,15,1,159.72,0,1,5,1364,0,0,0,0
TXN0002094,11364,818,travel,credit_card,international,13,6,677.38,0,1,6,338,0,0,0,0
TXN0002095,10128,556,crypto,credit_card,same_city,20,0,686.32,1,0,3,1425,0,0,0,0
TXN0002096,11014,784,grocery,credit_card,same_city,0,6,112.82,0,2,6,1229,0,1,0,0
TXN0002097,11799,628,crypto,credit_card,same_city,3,3,612.25,0,2,8,420,0,0,0,0
TXN0002098,12716,879,restaurant,credit_card,international,20,3,98.64,0,2,9,1934,0,0,0,0
TXN0002099,11381,814,fuel,debit_card,same_city,5,6,69.04,0,0,12,1354,0,0,0,0
TXN0002100,10516,585,fuel,credit_card,different_state,4,4,299.22,1,0,3,959,0,0,0,0
TXN0002101,11518,699,fashion,upi,same_city,15,2,161.21,0,0,6,1557,0,0,0,0
TXN0002102,10085,570,fashion,credit_card,same_state,4,2,178.94,1,0,5,708,0,0,0,0
TXN0002103,11198,844,grocery,net_banking,different_state,8,0,50.0,0,1,4,625,0,0,1,0
TXN0002104,12358,597,restaurant,credit_card,same_state,11,3,78.34,1,1,5,1817,0,0,0,0
TXN0002105,11142,799,electronics,upi,same_city,8,0,339.09,2,1,6,1513,0,0,0,0
TXN0002106,12474,675,gaming,credit_card,same_state,10,2,74.94,1,1,6,152,0,0,0,0
TXN0002107,11993,732,fuel,net_banking,different_state,5,4,50.0,0,2,5,1595,0,0,0,0
TXN0002108,12161,871,fuel,debit_card,same_city,19,0,182.91,0,0,2,588,0,0,1,0
TXN0002109,10302,574,grocery,credit_card,same_city,8,0,109.61,0,1,3,50,0,1,0,0
TXN0002110,12791,642,fuel,credit_card,international,7,2,50.0,0,0,3,1781,0,0,0,0
TXN0002111,10587,522,restaurant,net_banking,same_state,15,3,73.62,0,1,10,316,0,1,0,0
TXN0002112,10986,680,fashion,credit_card,same_city,6,2,61.74,0,0,2,2459,0,0,0,0
TXN0002113,11863,544,crypto,debit_card,different_state,20,4,1932.23,0,1,2,800,1,0,0,0
TXN0002114,10344,591,restaurant,credit_card,same_city,17,5,58.63,1,1,6,1908,0,0,0,0
TXN0002115,10813,768,grocery,credit_card,different_state,14,3,270.26,0,3,8,2153,0,1,0,0
TXN0002116,11987,533,grocery,credit_card,same_state,1,4,50.0,1,1,4,306,0,1,0,0
TXN0002117,12848,665,restaurant,wallet,same_state,0,2,100.74,0,4,8,1101,0,0,0,0
TXN0002118,11310,569,travel,debit_card,same_city,17,3,180.11,0,1,2,2170,0,0,0,0
TXN0002119,11999,863,fashion,credit_card,same_city,10,5,206.29,0,1,6,1125,0,0,0,0
TXN0002120,11677,695,electronics,upi,different_state,20,2,202.04,1,0,3,1573,0,0,0,0
TXN0002121,11327,632,crypto,wallet,different_state,22,5,56.01,1,2,4,2267,1,0,0,0
TXN0002122,11092,746,travel,credit_card,same_city,5,0,418.69,0,1,7,1430,1,0,1,0
TXN0002123,12408,881,crypto,credit_card,same_city,12,6,245.29,0,1,7,1268,0,0,0,0
TXN0002124,11009,667,restaurant,upi,same_city,11,6,80.38,0,2,6,2096,0,0,1,0
TXN0002125,10703,776,fashion,wallet,same_city,16,5,50.0,2,1,9,1112,0,1,0,0
TXN0002126,10574,655,travel,upi,same_city,8,0,424.47,0,2,5,1744,0,0,0,0
TXN0002127,11608,886,electronics,credit_card,same_city,4,3,50.0,0,2,5,1683,0,0,0,0
TXN0002128,11112,522,grocery,debit_card,different_state,13,5,50.0,0,1,5,1794,0,0,0,0
TXN0002129,10687,699,fashion,credit_card,same_state,20,3,50.0,1,0,4,1090,0,0,1,0
TXN0002130,12828,774,grocery,wallet,same_city,12,4,50.0,0,1,6,2212,0,1,0,0
TXN0002131,12632,549,restaurant,credit_card,international,19,6,233.59,0,2,5,1987,0,0,0,0
TXN0002132,12636,685,fashion,wallet,same_city,11,2,110.96,0,1,4,2100,0,1,0,0
TXN0002133,10488,519,restaurant,net_banking,same_city,14,5,259.19,0,4,7,2009,0,0,0,0
TXN0002134,11347,615,fuel,debit_card,same_city,4,4,126.57,0,1,5,430,0,1,0,0
TXN0002135,10493,591,restaurant,credit_card,same_city,8,6,50.0,0,3,6,766,0,0,0,0
TXN0002136,11667,848,fashion,credit_card,international,21,5,150.38,1,1,4,1557,0,0,0,0
TXN0002137,11637,838,crypto,wallet,same_city,14,2,460.98,0,2,9,1401,0,0,0,0
TXN0002138,10018,552,grocery,debit_card,same_city,14,1,50.0,0,0,3,2058,0,1,1,0
TXN0002139,12444,622,travel,debit_card,same_state,1,4,730.82,0,1,3,499,0,0,0,0
TXN0002140,11000,840,travel,net_banking,same_city,13,3,578.0,0,0,6,1390,1,0,0,0
TXN0002141,10850,837,electronics,net_banking,same_city,1,5,322.18,0,1,2,191,0,0,1,0
TXN0002142,11388,764,fuel,wallet,same_city,13,0,50.0,1,1,5,2250,0,1,0,0
TXN0002143,11354,503,restaurant,credit_card,different_state,5,6,1512.25,1,0,3,1624,0,0,0,0
TXN0002144,11367,668,grocery,net_banking,same_city,14,2,73.9,0,1,6,936,0,0,0,0
TXN0002145,10821,780,grocery,debit_card,same_state,18,4,50.0,0,2,5,558,0,0,0,0
TXN0002146,10454,789,fuel,credit_card,same_city,15,6,50.0,0,2,6,2443,0,0,0,0
TXN0002147,11624,572,restaurant,credit_card,different_state,8,2,225.41,0,3,7,1065,0,0,1,0
TXN0002148,12772,636,travel,upi,same_city,11,5,332.91,0,1,2,2199,0,0,0,0
TXN0002149,10710,837,electronics,credit_card,same_city,18,4,135.46,0,0,6,520,0,0,0,0
TXN0002150,12190,755,electronics,debit_card,same_state,15,3,306.17,0,1,6,956,0,0,0,0
TXN0002151,10916,640,crypto,credit_card,same_city,11,6,1431.07,0,1,4,873,0,0,0,0
TXN0002152,12875,892,grocery,credit_card,same_city,21,6,50.0,0,2,6,1494,0,0,0,0
TXN0002153,12652,707,grocery,debit_card,same_state,18,1,156.79,2,0,1,1034,0,0,0,0
TXN0002154,11496,759,grocery,wallet,same_city,23,4,247.96,0,1,7,2112,0,0,1,0
TXN0002155,11440,762,electronics,upi,same_state,7,5,384.62,0,0,11,1929,0,1,0,0
TXN0002156,10304,770,fashion,debit_card,same_city,11,5,322.66,0,1,7,30,0,1,0,0
TXN0002157,10735,537,fashion,credit_card,same_city,12,2,277.04,1,1,5,1548,0,0,1,0
TXN0002158,12338,702,gaming,wallet,same_city,20,4,620.53,0,0,5,610,0,0,0,0
TXN0002159,11963,723,grocery,upi,same_city,2,6,50.0,0,5,8,396,0,0,0,0
TXN0002160,12149,846,fuel,credit_card,same_state,14,4,50.0,0,2,5,15,0,0,0,0
TXN0002161,12009,551,fuel,credit_card,different_state,1,6,152.7,1,1,5,2021,0,0,0,0
TXN0002162,12914,580,grocery,credit_card,same_city,21,2,50.0,1,1,7,587,0,0,0,0
TXN0002163,12889,855,fuel,wallet,same_city,16,4,427.82,1,2,9,214,0,1,0,0
TXN0002164,10961,710,fashion,debit_card,same_city,15,0,112.73,0,1,5,226,0,0,0,0
TXN0002165,12989,506,electronics,wallet,same_city,14,1,152.97,0,0,5,1231,0,0,0,0
TXN0002166,11026,862,gaming,credit_card,same_city,11,3,50.0,0,1,5,1846,0,0,0,0
TXN0002167,12132,544,travel,upi,same_city,13,5,120.08,0,0,7,1054,0,0,0,0
TXN0002168,12375,814,grocery,net_banking,same_city,16,1,50.0,0,2,9,2355,0,0,0,0
TXN0002169,12863,877,electronics,credit_card,same_state,8,4,68.7,1,0,5,1414,0,0,0,0
TXN0002170,11473,776,fashion,debit_card,same_city,4,6,221.82,0,1,5,1256,0,1,0,0
TXN0002171,12501,758,jewelry,upi,same_state,22,4,674.09,0,0,2,2476,0,0,0,0
TXN0002172,11947,641,crypto,debit_card,different_state,20,1,114.67,1,0,4,1393,0,0,0,0
TXN0002173,12676,757,electronics,wallet,same_city,15,5,209.14,0,1,6,427,0,0,0,0
TXN0002174,11177,784,fashion,upi,same_state,15,5,206.47,0,0,5,375,0,1,0,0
TXN0002175,10664,536,fuel,debit_card,same_city,23,1,65.94,0,0,3,1949,0,0,0,0
TXN0002176,10011,544,fashion,credit_card,same_city,8,2,50.0,0,4,6,2484,0,1,0,0
TXN0002177,11156,619,restaurant,upi,same_city,4,2,124.11,0,0,5,555,0,1,1,0
TXN0002178,10303,545,fashion,debit_card,same_state,15,3,232.65,0,1,5,2208,0,0,1,0
TXN0002179,11763,639,fuel,credit_card,same_city,8,1,50.0,0,2,10,1990,0,0,0,0
TXN0002180,12830,552,fashion,credit_card,international,20,0,198.15,0,2,5,837,0,1,0,0
TXN0002181,10042,800,restaurant,credit_card,same_city,23,1,188.77,0,0,2,1149,0,0,0,0
TXN0002182,10943,787,grocery,net_banking,same_city,7,1,50.0,0,0,3,2443,0,1,0,0
TXN0002183,12390,773,travel,debit_card,same_state,23,1,499.19,0,2,8,2156,0,1,0,0
TXN0002184,11349,768,fuel,net_banking,same_city,15,6,149.1,0,2,13,2021,0,0,0,0
TXN0002185,12545,887,fuel,upi,same_city,19,4,50.0,0,4,10,1003,0,0,0,0
TXN0002186,12411,778,electronics,credit_card,same_city,4,6,84.63,0,2,3,2491,0,0,0,0
TXN0002187,10890,561,electronics,credit_card,same_city,17,1,71.65,1,2,4,748,0,1,1,0
TXN0002188,12474,553,grocery,credit_card,same_city,12,1,52.44,0,0,5,1722,1,0,0,1
TXN0002189,11004,568,electronics,debit_card,same_state,1,5,94.15,1,1,6,193,0,0,0,0
TXN0002190,10020,741,fashion,wallet,same_city,2,4,120.03,0,2,5,2136,0,0,0,0
TXN0002191,10406,769,grocery,wallet,same_city,2,6,134.98,1,2,6,1383,0,0,0,0
TXN0002192,12666,751,restaurant,net_banking,same_state,14,3,165.88,0,2,6,1045,0,0,1,0
TXN0002193,11014,853,fuel,upi,same_state,1,6,94.11,0,0,6,1856,0,0,0,0
TXN0002194,10335,783,fashion,credit_card,different_state,5,4,91.09,0,1,4,1242,0,0,0,0
TXN0002195,11838,850,fuel,upi,same_city,3,6,53.74,0,1,4,1757,0,0,0,0
TXN0002196,11147,570,electronics,upi,same_city,21,5,65.9,0,2,6,531,0,0,0,0
TXN0002197,12446,822,travel,debit_card,same_city,5,3,197.05,0,0,3,2139,0,0,1,0
TXN0002198,12840,599,fashion,credit_card,different_state,16,0,249.1,0,3,10,1626,0,0,0,0
TXN0002199,11827,560,gaming,credit_card,same_state,17,0,160.69,0,1,4,1762,0,0,0,0
TXN0002200,10714,602,crypto,credit_card,same_state,17,4,538.43,2,0,1,968,0,0,0,0
TXN0002201,10050,892,travel,credit_card,same_city,9,5,99.52,1,1,7,1243,0,0,0,1
TXN0002202,10323,618,grocery,debit_card,same_city,13,2,50.0,0,1,3,473,0,0,0,0
TXN0002203,10788,516,travel,debit_card,same_state,10,2,270.2,0,0,7,1241,0,0,0,0
TXN0002204,10140,804,electronics,credit_card,same_city,4,5,227.14,0,3,6,1635,1,0,0,0
TXN0002205,10469,690,grocery,debit_card,same_city,21,5,170.14,0,1,6,2256,0,1,0,0
TXN0002206,10786,711,grocery,credit_card,same_state,11,3,163.66,0,1,6,2185,0,0,0,0
TXN0002207,11825,577,fuel,credit_card,same_city,13,3,236.96,0,2,5,513,0,0,0,0
TXN0002208,11357,545,fuel,upi,same_city,5,0,403.37,1,1,9,752,0,0,0,0
TXN0002209,11916,592,travel,credit_card,same_city,10,0,1165.66,1,4,10,1041,0,0,0,1
TXN0002210,10963,876,gaming,credit_card,same_city,7,2,238.94,0,0,3,281,0,1,0,0
TXN0002211,10372,512,electronics,credit_card,same_city,3,0,172.47,0,3,12,804,0,0,0,0
TXN0002212,12541,727,restaurant,upi,same_city,4,4,60.97,1,1,7,2121,0,0,1,0
TXN0002213,11692,800,fuel,wallet,international,17,4,50.0,1,0,5,883,0,0,0,0
TXN0002214,12798,516,fuel,wallet,same_city,7,0,90.33,0,1,4,1117,0,0,0,0
TXN0002215,11179,802,fashion,debit_card,same_city,22,6,232.99,2,1,5,141,0,0,0,0
TXN0002216,12338,561,restaurant,credit_card,different_state,5,3,134.4,0,1,4,2429,0,0,1,0
TXN0002217,11671,542,fashion,debit_card,different_state,10,1,50.0,1,2,8,1039,0,0,0,0
TXN0002218,10105,567,fashion,debit_card,same_city,11,6,50.0,0,2,9,1937,0,0,0,0
TXN0002219,11443,879,crypto,debit_card,same_state,20,5,228.23,1,1,7,601,0,0,0,0
TXN0002220,12717,711,fashion,credit_card,same_city,21,4,50.0,0,0,5,1324,0,0,0,0
TXN0002221,11681,702,gaming,wallet,same_city,17,4,50.0,0,2,6,93,1,0,0,0
TXN0002222,10001,713,jewelry,credit_card,same_state,20,0,383.66,0,3,8,322,0,0,0,0
TXN0002223,12636,608,grocery,wallet,same_city,2,2,50.0,0,2,8,836,0,0,0,0
TXN0002224,12691,783,restaurant,debit_card,same_city,12,4,50.0,0,3,5,2145,0,0,1,0
TXN0002225,12137,593,grocery,wallet,same_state,0,5,50.0,0,0,5,642,0,1,0,0
TXN0002226,10349,724,restaurant,debit_card,same_city,2,3,71.97,0,0,4,1968,0,1,0,0
TXN0002227,11286,724,fuel,debit_card,same_state,6,6,524.48,0,1,3,2454,0,0,0,0
TXN0002228,11062,738,electronics,upi,same_city,16,2,211.68,0,1,7,1776,0,0,0,0
TXN0002229,12956,617,restaurant,debit_card,same_city,17,6,63.18,0,2,9,1785,0,0,1,0
TXN0002230,12206,590,grocery,upi,same_city,21,5,50.0,0,0,4,1098,0,0,1,0
TXN0002231,12359,839,gaming,debit_card,same_city,15,1,104.51,0,2,6,1667,0,1,0,0
TXN0002232,10444,788,electronics,wallet,different_state,6,6,205.41,0,1,6,1970,0,1,0,0
TXN0002233,12345,780,grocery,credit_card,same_city,15,6,122.12,1,1,2,1862,0,0,0,0
TXN0002234,10951,518,restaurant,upi,different_state,23,3,161.88,1,0,4,1071,0,0,0,0
TXN0002235,10035,674,grocery,net_banking,same_state,23,5,50.0,0,1,4,2476,0,0,0,0
TXN0002236,11107,605,gaming,upi,same_state,7,6,241.34,0,0,7,215,1,0,1,0
TXN0002237,11475,788,electronics,debit_card,same_state,11,6,327.0,0,1,5,865,0,0,0,0
TXN0002238,11798,747,crypto,credit_card,same_city,20,0,282.62,0,0,3,274,0,0,0,0
TXN0002239,11845,822,gaming,credit_card,same_city,12,5,89.28,0,2,8,1487,0,0,0,0
TXN0002240,11408,641,fashion,upi,same_state,22,5,331.87,0,3,9,2387,1,1,0,0
TXN0002241,11195,797,restaurant,credit_card,same_state,20,5,442.58,0,0,3,393,0,0,0,0
TXN0002242,11399,692,grocery,wallet,different_state,4,2,131.43,0,2,5,170,0,0,0,0
TXN0002243,11708,850,crypto,credit_card,same_state,12,5,726.79,0,2,6,1558,0,0,0,0
TXN0002244,11385,802,fashion,credit_card,same_state,5,4,161.86,0,1,5,2403,0,0,0,1
TXN0002245,12606,790,fuel,credit_card,same_state,1,3,67.73,0,0,9,645,0,0,0,0
TXN0002246,12938,872,travel,upi,different_state,14,4,265.81,1,2,6,2453,0,0,0,0
TXN0002247,12188,831,fashion,upi,same_city,16,0,117.98,0,1,5,2383,0,0,0,0
TXN0002248,12934,707,gaming,credit_card,same_city,23,6,50.0,0,1,2,2467,0,0,0,0
TXN0002249,11300,747,grocery,credit_card,same_city,8,3,63.47,0,3,5,2173,0,0,0,0
TXN0002250,12773,641,grocery,upi,same_city,21,0,65.25,0,0,4,1730,0,0,0,0
TXN0002251,11243,883,grocery,credit_card,same_city,18,5,114.55,0,2,3,1594,0,0,0,0
TXN0002252,10520,810,fuel,credit_card,different_state,10,3,50.0,0,0,3,1634,0,0,0,0
TXN0002253,11806,721,grocery,upi,same_city,0,3,191.43,0,1,3,1127,0,0,0,0
TXN0002254,10009,724,travel,upi,same_city,5,4,1349.97,0,0,3,1271,0,0,0,0
TXN0002255,10983,853,electronics,credit_card,different_state,22,5,135.38,0,2,5,1562,0,0,0,0
TXN0002256,12425,683,restaurant,credit_card,different_state,17,4,308.12,0,0,5,2230,0,0,0,0
TXN0002257,11656,863,gaming,credit_card,same_city,4,4,50.0,1,0,11,1198,0,1,0,0
TXN0002258,11660,804,grocery,debit_card,same_city,13,6,101.0,0,1,7,1910,0,0,0,0
TXN0002259,12729,687,grocery,debit_card,same_city,2,3,98.33,0,1,4,1208,0,0,0,0
TXN0002260,12631,612,fashion,credit_card,same_city,21,4,134.03,0,1,4,224,0,0,0,0
TXN0002261,12199,680,jewelry,upi,same_city,2,3,162.33,0,0,5,1166,0,0,0,0
TXN0002262,10719,698,fashion,debit_card,same_city,10,3,211.42,1,0,5,611,0,0,0,0
TXN0002263,11072,889,fashion,upi,same_city,23,2,125.76,0,0,3,823,0,1,0,0
TXN0002264,10858,569,fuel,credit_card,same_state,1,6,175.16,2,0,6,1640,0,0,0,0
TXN0002265,11316,585,travel,net_banking,same_city,14,4,115.63,1,1,3,961,0,0,0,0
TXN0002266,11603,891,gaming,upi,same_city,10,0,50.0,0,2,7,582,0,0,0,0
TXN0002267,10049,898,grocery,credit_card,same_city,19,1,50.0,0,1,5,1650,0,0,0,1
TXN0002268,12711,538,electronics,credit_card,same_city,23,6,168.64,0,1,6,821,0,0,0,0
TXN0002269,12578,630,grocery,credit_card,same_state,9,4,56.36,0,1,2,1789,1,0,1,0
TXN0002270,12904,509,travel,debit_card,same_state,6,5,232.98,0,2,7,2360,0,0,1,0
TXN0002271,10145,502,travel,credit_card,international,2,5,74.72,0,2,3,2121,0,0,0,0
TXN0002272,10914,801,travel,credit_card,same_city,9,6,363.16,0,0,3,1774,0,0,0,0
TXN0002273,11462,649,electronics,credit_card,same_city,4,3,98.71,0,0,1,1290,0,0,0,0
TXN0002274,12289,566,fashion,upi,different_state,11,6,90.49,0,0,4,1606,0,1,0,0
TXN0002275,10580,692,restaurant,debit_card,same_city,1,5,76.31,1,0,4,504,0,0,0,0
TXN0002276,12734,596,fashion,credit_card,same_city,10,0,170.99,0,1,6,2146,0,0,1,0
TXN0002277,11584,518,gaming,credit_card,same_state,23,3,96.01,0,2,5,1079,0,1,0,0
TXN0002278,10482,817,grocery,wallet,same_city,10,5,171.15,0,1,5,453,0,0,0,0
TXN0002279,11249,597,travel,credit_card,same_state,15,2,510.0,1,0,4,1808,0,0,0,0
TXN0002280,10672,556,grocery,wallet,same_city,14,0,52.67,0,0,4,1940,0,0,0,0
TXN0002281,10630,850,grocery,upi,same_state,12,6,65.48,0,0,9,725,0,0,0,0
TXN0002282,12708,606,fuel,credit_card,same_city,0,5,92.36,0,2,6,825,0,0,0,0
TXN0002283,10661,587,electronics,debit_card,same_state,4,0,314.3,1,1,5,268,0,0,0,0
TXN0002284,12852,640,travel,credit_card,different_state,17,2,403.56,0,0,8,2235,0,1,0,0
TXN0002285,12466,643,restaurant,upi,same_city,17,3,84.62,2,1,6,2165,0,0,0,0
TXN0002286,10987,899,gaming,wallet,same_state,16,2,82.41,0,0,4,737,1,0,0,0
TXN0002287,11546,870,fuel,upi,same_state,8,2,50.0,0,1,4,890,0,0,0,0
TXN0002288,10649,874,gaming,credit_card,same_state,4,1,50.0,0,1,4,1802,0,1,0,0
TXN0002289,10968,551,travel,net_banking,same_city,2,4,99.13,0,1,4,775,0,0,0,0
TXN0002290,12637,711,gaming,wallet,same_city,6,2,260.77,0,0,4,1572,0,0,0,0
TXN0002291,11100,540,electronics,credit_card,same_city,22,0,1472.31,0,0,2,929,0,0,0,0
TXN0002292,12556,803,grocery,debit_card,same_city,7,0,66.73,0,1,6,594,0,0,0,0
TXN0002293,10440,590,fashion,wallet,same_city,0,3,203.95,0,2,8,679,0,0,0,0
TXN0002294,10920,538,travel,credit_card,same_city,6,0,536.12,0,3,8,2025,0,0,0,0
TXN0002295,10769,512,restaurant,upi,same_city,2,6,302.6,1,2,6,2408,1,0,0,0
TXN0002296,11343,887,grocery,net_banking,same_city,8,1,50.0,1,0,7,1929,0,0,0,0
TXN0002297,11826,595,fashion,credit_card,international,1,2,50.96,0,1,4,440,0,0,0,0
TXN0002298,10262,608,electronics,upi,same_city,19,6,410.24,0,1,7,2477,0,0,0,0
TXN0002299,11577,603,electronics,debit_card,same_city,13,3,1008.01,0,1,5,742,0,1,0,0
TXN0002300,12684,853,crypto,debit_card,same_state,1,1,482.21,1,0,7,181,0,0,0,0
TXN0002301,12506,730,crypto,upi,same_state,19,4,517.12,0,1,4,2379,0,0,0,0
TXN0002302,10998,542,gaming,debit_card,different_state,20,2,50.0,0,2,4,1427,0,0,0,0
TXN0002303,10699,708,grocery,debit_card,same_state,18,6,50.0,0,2,5,1694,0,1,0,0
TXN0002304,12349,587,fuel,upi,same_city,13,5,197.57,0,1,5,515,0,1,0,0
TXN0002305,11603,592,grocery,credit_card,same_city,23,3,50.13,1,0,5,553,0,0,0,0
TXN0002306,11241,673,fuel,wallet,different_state,14,3,50.0,0,3,6,1774,0,0,0,0
TXN0002307,11125,625,fashion,upi,same_city,3,2,337.73,0,1,5,809,0,0,0,0
TXN0002308,12601,608,travel,credit_card,same_city,13,6,168.9,0,0,9,1235,0,0,0,0
TXN0002309,12335,546,fashion,net_banking,same_city,2,0,264.7,0,0,7,875,0,0,0,0
TXN0002310,11190,713,travel,wallet,same_state,8,2,141.3,0,1,4,619,0,0,0,0
TXN0002311,12668,591,travel,credit_card,international,19,3,234.68,0,1,3,357,0,0,0,0
TXN0002312,11005,680,travel,net_banking,same_city,1,5,115.83,1,1,7,677,0,0,0,0
TXN0002313,10035,540,electronics,upi,same_state,4,3,70.64,0,3,8,1561,0,0,1,0
TXN0002314,10743,758,electronics,wallet,different_state,8,5,76.15,0,1,4,983,0,0,0,0
TXN0002315,11764,620,grocery,credit_card,same_city,11,6,50.0,1,4,6,1806,0,0,0,0
TXN0002316,10352,576,crypto,debit_card,same_state,9,5,316.24,0,1,4,684,1,0,0,0
TXN0002317,11922,594,restaurant,upi,different_state,1,3,50.0,0,2,7,2194,0,0,0,0
TXN0002318,10072,768,gaming,credit_card,same_state,16,3,168.42,0,0,1,1446,0,1,0,0
TXN0002319,12695,860,fashion,debit_card,same_state,22,5,50.0,0,1,7,699,0,0,0,1
TXN0002320,11376,517,travel,credit_card,different_state,14,6,66.61,1,1,4,1907,0,0,0,0
TXN0002321,11914,792,electronics,credit_card,same_city,14,2,365.05,1,4,7,219,0,0,0,0
TXN0002322,11093,670,fuel,credit_card,different_state,1,3,275.44,0,2,6,888,0,0,0,0
TXN0002323,12472,661,electronics,upi,different_state,5,0,613.15,0,1,7,1923,0,0,0,0
TXN0002324,10707,810,restaurant,credit_card,same_state,9,6,61.04,0,2,5,1975,0,0,0,0
TXN0002325,11804,551,grocery,debit_card,same_city,2,5,50.0,0,1,3,2394,1,0,0,0
TXN0002326,12608,535,travel,credit_card,same_city,12,3,186.32,0,1,7,131,0,0,0,0
TXN0002327,12875,686,jewelry,net_banking,same_city,19,5,579.59,0,1,2,1406,0,0,0,0
TXN0002328,10955,869,electronics,wallet,same_city,19,4,131.68,0,1,9,1581,1,0,0,0
TXN0002329,12564,747,fashion,wallet,same_city,18,5,79.08,0,1,9,1998,0,0,0,0
TXN0002330,12475,551,crypto,credit_card,same_state,10,3,83.34,0,2,8,1055,0,1,0,0
TXN0002331,10159,518,travel,debit_card,same_state,22,5,287.87,1,1,9,1505,1,0,0,1
TXN0002332,12196,895,gaming,debit_card,same_city,11,1,255.27,0,2,6,989,0,0,1,0
TXN0002333,12823,591,fuel,debit_card,same_city,14,0,174.74,0,0,5,612,1,0,1,0
TXN0002334,11735,638,gaming,credit_card,different_state,21,6,52.85,0,0,4,1762,0,0,0,0
TXN0002335,11585,803,grocery,debit_card,same_state,23,4,56.42,0,2,6,679,1,0,0,0
TXN0002336,10066,856,grocery,wallet,same_city,20,1,50.0,0,0,4,85,0,0,0,0
TXN0002337,12428,719,fashion,debit_card,same_city,0,5,180.64,0,0,2,2226,0,0,0,0
TXN0002338,10057,598,electronics,debit_card,same_state,20,0,69.22,0,1,11,2330,0,0,0,0
TXN0002339,10341,735,crypto,debit_card,same_city,22,3,387.8,0,3,9,2493,0,0,1,0
TXN0002340,11153,706,fuel,credit_card,same_city,21,3,167.55,0,0,3,1528,0,0,0,0
TXN0002341,12774,643,gaming,credit_card,same_state,17,3,70.93,0,1,6,870,0,0,0,0
TXN0002342,11195,698,grocery,debit_card,international,17,3,50.0,0,0,5,2031,0,0,0,0
TXN0002343,12817,802,restaurant,upi,same_state,6,0,103.94,0,1,3,2222,0,0,0,1
TXN0002344,12661,822,electronics,net_banking,same_city,14,2,979.31,0,2,5,66,0,0,1,0
TXN0002345,11232,786,fuel,upi,same_city,0,5,160.02,0,1,4,1627,0,0,0,0
TXN0002346,12401,831,gaming,credit_card,same_city,0,5,50.0,1,1,7,2023,0,0,0,1
TXN0002347,11494,763,restaurant,wallet,same_city,17,1,110.87,0,0,2,240,0,0,0,0
TXN0002348,11821,716,restaurant,credit_card,same_city,17,3,111.09,0,0,1,474,0,1,0,0
TXN0002349,10115,688,fuel,debit_card,same_state,8,3,109.76,0,0,6,2266,0,0,0,0
TXN0002350,10661,543,fashion,debit_card,same_city,16,6,291.56,0,1,5,1774,0,0,0,0
TXN0002351,11465,790,travel,debit_card,same_state,10,2,174.6,1,1,6,2408,0,0,0,0
TXN0002352,12500,688,gaming,wallet,same_state,14,5,117.62,0,3,7,189,0,0,1,0
TXN0002353,11868,693,travel,upi,international,11,0,307.6,0,0,3,1621,0,0,0,0
TXN0002354,12334,769,electronics,credit_card,same_city,20,2,50.0,0,0,2,1935,0,0,0,0
TXN0002355,11016,865,restaurant,debit_card,same_city,4,6,105.03,0,1,5,1322,0,1,0,0
TXN0002356,10310,759,jewelry,debit_card,different_state,5,3,807.53,2,0,4,85,0,1,0,0
TXN0002357,10207,738,gaming,credit_card,same_city,19,5,568.67,0,1,8,1472,0,0,0,0
TXN0002358,12665,611,fashion,debit_card,same_city,11,3,432.17,0,1,5,226,1,0,1,0
